Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1901,CB,Carlton,Davis III,Carlton Davis III,DEN,True,0,7,965,0,14,27,41,0,2,19,7,0,1,0,0,11,0,3,0,0,0,0,16,5,,,,,,,,,Carlton,Davis III,647.0,645.0,7.0,28.0,3.0,Signed,Star,78.0,0.0,0.0,DEN,tier_4,0.0,0.0,1.0362694300518134,11.398963730569948,56.994818652849744,11.398963730569948,1.9689119170984457,0.5,DEN,1
1903,MLB,Jestin,Jacobs,Jestin Jacobs,DEN,True,1,0,912,1,36,34,60,0,2,27,0,0,0,0,0,2,0,3,0,2,2,0,14,3,,,,,,,,,Jestin,Jacobs,3362.0,3360.0,1.0,23.0,3.0,Signed,Normal,71.0,0.0,0.0,DEN,tier_5,3.837719298245614,4.824561403508772,3.289473684210526,4.385964912280701,105.26315789473684,2.1929824561403506,2.9605263157894735,1.7857142857142858,DEN,2
1904,DT,Mekhi,Wingo,Mekhi Wingo,DEN,True,13,0,797,1,24,44,50,0,2,0,0,1,0,0,0,0,0,3,10,2,16,1,16,16,,,,,,,,,Mekhi,Wingo,3290.0,3288.0,1.0,22.0,3.0,Signed,Normal,83.0,0.0,0.0,DEN,tier_3,47.678795483061485,56.712672521957344,6.273525721455458,32.622333751568384,92.84818067754078,0.0,0.0,0.0,DEN,8
1905,CB,Kalen,King,Kalen King,DEN,True,0,0,920,1,8,23,42,1,2,31,0,0,0,0,0,4,0,3,0,0,0,0,14,12,,,,,,,,,Kalen,King,3212.0,3210.0,1.0,22.0,3.0,Signed,Star,80.0,0.0,0.0,DEN,tier_3,0.0,0.0,1.0869565217391304,4.3478260869565215,54.34782608695652,4.3478260869565215,3.369565217391304,1.9285714285714286,DEN,-4
1906,CB,Ja'Quan,McMillian,Ja'Quan McMillian,DEN,True,0,18,1042,0,23,47,63,1,2,30,18,0,1,0,0,9,0,3,2,0,0,0,16,16,,,,,,,,,Ja'Quan,McMillian,2651.0,2649.0,2.0,25.0,3.0,Signed,Normal,80.0,0.0,0.0,DEN,tier_3,1.9193857965451055,1.9193857965451055,0.9596928982725528,10.55662188099808,82.53358925143954,8.637236084452976,2.8790786948176583,1.3125,DEN,-3
1908,SS,JL,Skinner,JL Skinner,DEN,True,0,5,1267,0,32,32,55,0,2,37,5,0,1,0,0,15,0,3,1,0,0,0,16,16,,,,,,,,,JL,Skinner,2558.0,2556.0,2.0,24.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,0.7892659826361483,0.7892659826361483,0.7892659826361483,12.628255722178373,68.66614048934491,11.838989739542226,2.920284135753749,1.375,DEN,-4
1909,ROLB,Drew,Sanders,Drew Sanders,DEN,True,0,0,1025,0,29,36,66,1,2,27,0,0,0,0,0,5,0,3,5,0,3,0,16,16,,,,,,,,,Drew,Sanders,2466.0,2464.0,2.0,23.0,3.0,Signed,Normal,78.0,0.0,0.0,DEN,tier_4,10.0,11.317073170731708,0.0,12.682926829268293,92.6829268292683,4.878048780487805,2.6341463414634148,1.375,DEN,2
1910,RE,Thomas,Incoom,Thomas Incoom,DEN,True,0,0,446,0,8,11,15,1,2,0,0,0,0,0,0,0,0,3,8,0,2,0,16,6,,,,,,,,,Thomas,Incoom,1368.0,1366.0,2.0,26.0,3.0,Signed,Normal,70.0,0.0,0.0,DEN,tier_5,25.784753363228702,27.80269058295964,0.0,22.42152466367713,51.569506726457405,0.0,0.0,0.0,DEN,-1
1912,MLB,Justin,Flowe,Justin Flowe,WAS,True,0,0,454,0,7,8,10,1,2,3,0,0,0,0,0,0,0,25,0,0,0,0,16,2,,,,,,,,,Justin,Flowe,308.0,306.0,0.0,24.0,25.0,Signed,Normal,69.0,0.0,0.0,WAS,tier_6,0.0,0.0,0.0,0.0,37.44493392070485,0.0,0.6607929515418502,0.1875,WAS,-7
1913,DT,Deone,Walker,Deone Walker,WAS,True,28,0,583,2,13,23,28,1,2,0,0,0,0,0,0,0,0,25,10,2,3,0,12,0,,,,,,,,,Deone,Walker,998.0,996.0,0.0,21.0,25.0,Signed,Star,76.0,0.0,0.0,WAS,tier_4,26.157804459691253,28.473413379073758,6.861063464837049,22.29845626072041,70.32590051457976,0.0,0.0,0.0,WAS,2
1914,SS,Richie,Grant,Richie Grant,WAS,True,12,14,1188,1,25,31,43,1,2,26,9,0,3,1,0,17,0,25,1,1,0,0,16,16,,,,,,,,,Richie,Grant,1053.0,1051.0,4.0,27.0,25.0,Signed,Star,73.0,0.0,0.0,WAS,tier_5,0.8417508417508417,0.8417508417508417,5.050505050505051,15.151515151515152,57.23905723905724,14.30976430976431,2.1885521885521886,0.5625,WAS,7
1915,FS,Tyrann,Mathieu,Tyrann Mathieu,WAS,True,0,6,978,0,30,34,46,0,2,14,6,0,1,0,0,6,0,25,0,0,0,0,14,14,,,,,,,,,Tyrann,Mathieu,1818.0,1816.0,12.0,33.0,25.0,Signed,Star,84.0,0.0,0.0,WAS,tier_3,0.0,0.0,1.0224948875255624,6.134969325153374,77.70961145194275,6.134969325153374,1.4314928425357873,0.5714285714285714,WAS,-1
1916,MLB,Josey,Jewell,Josey Jewell,WAS,True,0,6,856,0,37,56,78,1,2,38,6,0,1,0,0,11,0,25,1,0,1,0,14,14,,,,,,,,,Josey,Jewell,1449.0,1447.0,7.0,30.0,25.0,Signed,Star,76.0,0.0,0.0,WAS,tier_4,3.2126168224299065,3.7383177570093458,1.1682242990654206,15.186915887850468,134.34579439252337,12.850467289719626,4.439252336448598,1.9285714285714286,WAS,7
1917,LE,Nelson,Ceaser,Nelson Ceaser,WAS,True,21,0,660,2,16,16,22,1,2,0,0,0,0,0,0,0,0,25,5,2,2,1,15,15,,,,,,,,,Nelson,Ceaser,3287.0,3285.0,1.0,23.0,25.0,Signed,Normal,74.0,0.0,0.0,WAS,tier_5,12.878787878787879,14.242424242424242,7.575757575757576,10.606060606060607,57.57575757575758,0.0,0.0,0.0,WAS,5
1918,RE,Chop,Robinson,Chop Robinson,WAS,True,34,0,817,2,21,30,38,0,2,2,0,0,0,0,0,0,0,25,11,2,6,0,16,16,,,,,,,,,Chop,Robinson,3208.0,3206.0,1.0,22.0,25.0,Signed,Normal,72.0,0.0,0.0,WAS,tier_5,26.31578947368421,29.62056303549572,4.8959608323133414,20.8078335373317,72.21542227662178,0.0,0.24479804161566704,0.125,WAS,3
1919,LOLB,Blake,Cashman,Blake Cashman,WAS,True,0,0,1275,0,38,79,102,0,2,53,0,0,0,0,0,4,0,25,2,0,0,0,16,16,,,,,,,,,Blake,Cashman,472.0,470.0,6.0,29.0,25.0,Signed,Star,81.0,0.0,0.0,WAS,tier_3,1.5686274509803921,1.5686274509803921,0.0,4.705882352941176,109.80392156862744,3.1372549019607843,4.156862745098039,3.0625,WAS,-5
1920,DT,Jowon,Briggs,Jowon Briggs,WAS,True,16,0,369,1,8,9,17,1,2,1,0,0,0,0,0,0,0,25,7,1,2,0,16,0,,,,,,,,,Jowon,Briggs,3384.0,3382.0,1.0,24.0,25.0,Signed,Normal,68.0,0.0,0.0,WAS,tier_6,28.455284552845526,30.89430894308943,5.420054200542006,24.390243902439025,67.75067750677506,0.0,0.27100271002710025,0.0625,WAS,3
1923,CB,Jartavius,Martin,Jartavius Martin,WAS,True,0,6,1028,0,20,42,55,1,2,48,6,0,1,0,0,10,0,25,0,0,0,0,16,4,,,,,,,,,Jartavius,Martin,1806.0,1804.0,2.0,25.0,25.0,Signed,Normal,76.0,0.0,0.0,WAS,tier_4,0.0,0.0,0.9727626459143969,9.72762645914397,72.95719844357977,9.72762645914397,4.669260700389105,2.375,WAS,-5
1924,CB,Emmanuel,Forbes Jr,Emmanuel Forbes Jr,WAS,True,0,11,684,0,12,29,34,0,2,23,11,0,1,0,0,14,0,25,0,0,0,0,11,11,,,,,,,,,Emmanuel,Forbes Jr,900.0,898.0,2.0,24.0,25.0,Signed,Normal,87.0,0.0,0.0,WAS,tier_2,0.0,0.0,1.461988304093567,20.46783625730994,67.25146198830409,20.46783625730994,3.3625730994152043,0.8181818181818182,WAS,0
1925,RE,K.J.,Henry,K.J. Henry,WAS,True,11,0,554,1,10,9,19,0,2,0,0,0,0,0,0,0,0,25,4,1,2,0,16,1,,,,,,,,,K.J.,Henry,1218.0,1216.0,2.0,26.0,25.0,Signed,Normal,68.0,0.0,0.0,WAS,tier_6,13.537906137184116,15.16245487364621,3.6101083032490977,10.830324909747292,52.34657039711192,0.0,0.0,0.0,WAS,0
1926,FS,Percy,Butler,Percy Butler,WAS,True,0,0,416,0,1,7,13,0,2,7,0,0,0,0,0,4,0,25,0,0,0,0,14,2,,,,,,,,,Percy,Butler,409.0,407.0,3.0,25.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,0.0,0.0,0.0,9.615384615384617,33.65384615384615,9.615384615384617,1.6826923076923077,0.21428571428571427,WAS,-4
1927,CB,Benjamin,St-Juste,Benjamin St-Juste,WAS,True,0,4,928,0,15,29,38,1,2,32,4,0,1,0,0,8,0,25,0,0,0,0,14,14,,,,,,,,,Benjamin,St-Juste,2683.0,2681.0,4.0,27.0,25.0,Signed,Normal,82.0,0.0,0.0,WAS,tier_3,0.0,0.0,1.0775862068965516,8.620689655172413,57.112068965517246,8.620689655172413,3.4482758620689653,1.7142857142857142,WAS,-2
1928,DT,Da'Ron,Payne,Da'Ron Payne,WAS,True,33,0,784,2,21,42,45,0,2,0,0,0,0,0,0,1,0,25,15,2,6,0,16,16,,,,,,,,,Da'Ron,Payne,2195.0,2193.0,7.0,28.0,25.0,Signed,Star,86.0,0.0,0.0,WAS,tier_2,32.525510204081634,35.96938775510204,5.1020408163265305,28.06122448979592,84.18367346938776,1.2755102040816326,0.0,-0.0625,WAS,1
1929,RE,Logan,Hall,Logan Hall,NYG,True,36,0,568,2,13,15,19,1,2,0,0,0,0,0,0,0,0,15,6,2,1,0,16,16,,,,,,,,,Logan,Hall,1107.0,1105.0,3.0,25.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,13.644366197183098,14.436619718309858,7.042253521126761,12.32394366197183,56.33802816901409,0.0,0.0,0.0,NYG,2
1933,RE,Chase,Young,Chase Young,NE,True,11,0,657,1,24,22,29,1,2,0,0,0,0,0,0,0,0,21,9,1,7,0,13,13,,,,,,,,,Chase,Young,3177.0,3175.0,5.0,26.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,32.343987823439875,37.13850837138509,3.0441400304414,24.3531202435312,80.6697108066971,0.0,0.0,0.0,NE,-1
1934,DT,Junior,Tafuna,Junior Tafuna,GB,True,15,0,604,1,6,29,37,0,2,0,0,0,0,0,0,0,0,19,11,1,3,0,14,8,,,,,,,,,Junior,Tafuna,3293.0,3291.0,1.0,23.0,19.0,Signed,Star,82.0,0.0,0.0,GB,tier_3,26.903973509933774,29.139072847682122,3.3112582781456954,23.17880794701987,71.19205298013246,0.0,0.0,0.0,GB,-2
1935,DT,Zach,Allen,Zach Allen,DEN,True,0,0,460,0,7,15,22,0,2,0,0,0,0,0,0,0,0,3,9,0,1,0,10,0,,,,,,,,,Zach,Allen,56.0,54.0,6.0,28.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,23.369565217391305,24.34782608695652,0.0,21.73913043478261,63.04347826086956,0.0,0.0,0.0,DEN,-3
1936,MLB,Shane,Lee,Shane Lee,DEN,True,9,6,1254,1,39,72,97,0,2,48,6,0,1,0,0,6,0,3,2,1,1,0,14,14,,,,,,,,,Shane,Lee,3523.0,3521.0,1.0,24.0,3.0,Signed,Superstar,83.0,0.0,0.0,DEN,tier_3,2.9904306220095696,3.349282296650718,2.3923444976076556,7.177033492822967,108.45295055821371,4.784688995215311,3.827751196172249,3.0,DEN,0
1938,DT,Kobie,Turner,Kobie Turner,LAR,True,13,0,525,1,7,22,24,0,2,0,0,0,0,0,0,1,0,23,8,1,4,0,12,8,,,,,,,,,Kobie,Turner,2867.0,2865.0,2.0,26.0,23.0,Signed,Normal,74.0,0.0,0.0,LAR,tier_5,28.57142857142857,32.0,3.8095238095238093,24.761904761904763,59.04761904761905,1.9047619047619047,0.0,-0.08333333333333333,LAR,2
1940,CB,Jaycee,Horn,Jaycee Horn,CAR,True,22,23,869,1,19,21,28,0,2,24,16,0,2,0,0,8,0,20,0,1,0,1,14,14,,,,,,,,,Jaycee,Horn,1302.0,1300.0,4.0,25.0,20.0,Signed,Star,87.0,0.0,0.0,CAR,tier_2,0.0,0.0,5.753739930955121,9.205983889528193,54.08515535097814,9.205983889528193,2.761795166858458,1.1428571428571428,CAR,3
1941,ROLB,Damone,Clark,Damone Clark,DAL,True,34,0,968,1,37,54,70,0,2,47,0,0,0,0,0,1,0,10,2,1,2,0,13,13,,,,,,,,,Damone,Clark,509.0,507.0,3.0,25.0,10.0,Signed,Star,77.0,0.0,0.0,DAL,tier_4,5.681818181818182,6.611570247933885,2.066115702479339,5.1652892561983474,110.53719008264463,1.0330578512396695,4.855371900826446,3.5384615384615383,DAL,2
1943,DT,Ed,Oliver,Ed Oliver,BUF,True,0,0,670,0,23,34,37,1,2,2,0,0,0,0,0,0,0,2,11,0,6,0,14,14,,,,,,,,,Ed,Oliver,2125.0,2123.0,6.0,27.0,2.0,Signed,Star,86.0,0.0,0.0,BUF,tier_2,32.08955223880597,36.11940298507463,0.0,25.37313432835821,89.55223880597015,0.0,0.2985074626865672,0.14285714285714285,BUF,-4
1944,CB,Paulson,Adebo,Paulson Adebo,NO,True,8,26,954,1,18,48,56,0,2,44,14,0,3,0,0,13,0,26,0,1,0,0,14,14,,,,,,,,,Paulson,Adebo,22.0,20.0,4.0,26.0,26.0,Signed,Star,85.0,0.0,0.0,NO,tier_2,0.0,0.0,5.241090146750524,13.626834381551362,77.56813417190776,13.626834381551362,4.612159329140461,2.2142857142857144,NO,0
1947,DT,Grady,Jarrett,Grady Jarrett,ATL,True,0,0,433,0,12,12,17,0,2,0,0,0,0,0,0,0,0,13,5,0,3,0,10,10,,,,,,,,,Grady,Jarrett,1429.0,1427.0,10.0,32.0,13.0,Signed,Star,79.0,0.0,0.0,ATL,tier_4,23.67205542725173,26.789838337182452,0.0,18.475750577367204,66.97459584295612,0.0,0.0,0.0,ATL,-4
1948,LOLB,Jeremiah,Trotter Jr.,Jeremiah Trotter Jr.,NE,True,0,0,1057,0,27,81,107,1,2,71,0,0,0,0,0,11,1,21,1,0,0,0,14,14,,,,,,,,,Jeremiah,Trotter Jr.,3238.0,3236.0,1.0,22.0,21.0,Signed,Superstar,84.0,0.0,0.0,NE,tier_3,0.9460737937559129,0.9460737937559129,0.9460737937559129,11.352885525070956,126.77388836329234,10.406811731315043,6.717123935666983,4.285714285714286,NE,4
1949,SS,Talanoa,Hufanga,Talanoa Hufanga,NE,True,18,0,1080,1,29,23,34,0,2,22,0,0,0,0,0,5,0,21,0,1,0,1,14,14,,,,,,,,,Talanoa,Hufanga,1331.0,1329.0,4.0,25.0,21.0,Signed,XFactor,90.0,0.0,0.0,NE,tier_1,0.0,0.0,2.7777777777777777,4.62962962962963,58.333333333333336,4.62962962962963,2.037037037037037,1.2142857142857142,NE,-12
1950,CB,Christian,Gonzalez,Christian Gonzalez,NE,True,0,50,879,0,15,30,44,0,2,36,26,0,2,0,0,17,0,21,0,0,1,0,14,14,,,,,,,,,Christian,Gonzalez,1030.0,1028.0,2.0,23.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,1.9908987485779293,2.502844141069397,2.2753128555176336,20.477815699658702,67.1217292377702,19.340159271899886,4.09556313993174,1.3571428571428572,NE,-3
1951,LE,Jadeveon,Clowney,Jadeveon Clowney,MIA,True,19,0,540,1,13,22,34,1,2,0,0,0,0,0,0,0,0,11,7,1,5,1,11,11,,,,,,,,,Jadeveon,Clowney,525.0,523.0,11.0,32.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,29.166666666666668,33.333333333333336,5.555555555555555,22.22222222222222,87.03703703703704,0.0,0.0,0.0,MIA,6
1952,RE,Nick,Bosa,Nick Bosa,SF,True,72,0,587,4,21,30,28,1,2,1,0,0,0,0,0,0,0,14,7,6,7,0,11,11,,,,,,,,,Nick,Bosa,270.0,268.0,6.0,27.0,14.0,Signed,XFactor,93.0,0.0,0.0,SF,tier_1,32.793867120954005,38.16013628620102,17.035775127768314,23.85008517887564,83.47529812606473,0.0,0.17035775127768313,0.09090909090909091,SF,1
1954,CB,Josh,Newton,Josh Newton,NO,True,0,32,710,0,18,34,45,1,2,28,18,0,2,0,0,4,0,26,0,0,0,0,11,0,,,,,,,,,Josh,Newton,3232.0,3230.0,1.0,24.0,26.0,Signed,Star,79.0,0.0,0.0,NO,tier_4,0.0,0.0,2.8169014084507045,5.633802816901409,88.73239436619718,5.633802816901409,3.943661971830986,2.1818181818181817,NO,-3
1957,CB,Amorion,Walker,Amorion Walker,SEA,True,0,0,611,0,11,20,26,0,2,14,0,0,0,0,0,8,0,27,1,0,1,0,10,0,,,,,,,,,Amorion,Walker,2911.0,2909.0,0.0,21.0,27.0,Signed,Normal,79.0,0.0,0.0,SEA,tier_4,4.500818330605565,5.237315875613748,0.0,16.366612111292962,60.55646481178396,13.093289689034371,2.2913256955810146,0.6,SEA,0
1958,LE,Dre'Mont,Jones,Dre'Mont Jones,TB,True,0,0,590,0,14,17,22,1,2,0,0,0,0,0,0,0,0,5,13,0,4,0,12,5,,,,,,,,,Dre'Mont,Jones,1531.0,1529.0,6.0,28.0,5.0,Signed,Star,74.0,0.0,0.0,TB,tier_5,33.898305084745765,36.94915254237288,0.0,28.8135593220339,61.016949152542374,0.0,0.0,0.0,TB,-1
1959,ROLB,Roman,Harrison,Roman Harrison,CIN,True,0,0,431,0,3,6,12,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,16,2,,,,,,,,,Roman,Harrison,3626.0,3624.0,1.0,24.0,1.0,Signed,Normal,66.0,0.0,0.0,CIN,tier_6,2.320185614849188,2.320185614849188,0.0,2.320185614849188,34.80278422273782,0.0,0.23201856148491878,0.0625,CIN,-4
1960,RE,Dorance,Armstrong,Dorance Armstrong,ATL,True,0,0,565,0,22,17,20,0,2,0,0,0,0,0,0,0,0,13,6,0,4,0,12,12,,,,,,,,,Dorance,Armstrong,99.0,97.0,7.0,28.0,13.0,Signed,Star,77.0,0.0,0.0,ATL,tier_4,23.008849557522122,26.194690265486727,0.0,17.699115044247787,74.33628318584071,0.0,0.0,0.0,ATL,-4
1961,MLB,M.J.,Tafisi Jr.,M.J. Tafisi Jr.,NO,True,0,0,815,0,39,39,66,1,2,28,0,0,0,0,0,2,0,26,3,0,2,0,12,12,,,,,,,,,M.J.,Tafisi Jr.,3398.0,3396.0,1.0,25.0,26.0,Signed,Normal,70.0,0.0,0.0,NO,tier_5,7.9754601226993875,9.079754601226995,0.0,8.588957055214724,128.83435582822085,2.4539877300613497,3.4355828220858897,2.1666666666666665,NO,3
1963,CB,Tre'Davious,White,Tre'Davious White,BUF,True,0,21,773,0,12,22,30,0,2,22,21,0,1,0,0,7,0,2,0,0,0,0,12,12,,,,,,,,,Tre'Davious,White,3012.0,3010.0,8.0,30.0,2.0,Signed,Star,81.0,0.0,0.0,BUF,tier_3,0.0,0.0,1.29366106080207,9.055627425614489,54.33376455368693,9.055627425614489,2.846054333764554,1.25,BUF,-2
1964,CB,Jonathan,Jones,Jonathan Jones,BAL,True,35,0,717,1,12,23,43,0,2,28,0,0,0,0,0,6,0,24,0,1,1,0,12,7,,,,,,,,,Jonathan,Jones,1538.0,1536.0,9.0,31.0,24.0,Signed,Star,76.0,0.0,0.0,BAL,tier_4,2.4407252440725244,3.068340306834031,2.7894002789400276,9.762900976290098,76.70850767085078,8.368200836820083,3.905160390516039,1.8333333333333333,BAL,-1
1965,CB,L'Jarius,Sneed,L'Jarius Sneed,DET,True,0,0,754,0,27,22,28,1,2,19,0,0,0,0,0,5,0,18,0,0,0,0,12,12,,,,,,,,,L'Jarius,Sneed,2630.0,2628.0,5.0,28.0,18.0,Signed,Superstar,84.0,0.0,0.0,DET,tier_3,0.0,0.0,0.0,6.631299734748011,72.94429708222812,6.631299734748011,2.519893899204244,1.1666666666666667,DET,-5
1966,LE,Dani,Dennis-Sutton,Dani Dennis-Sutton,NE,True,15,0,624,1,10,16,25,0,2,0,0,0,0,0,0,0,0,21,7,1,7,0,12,12,,,,,,,,,Dani,Dennis-Sutton,932.0,930.0,0.0,22.0,21.0,Signed,Normal,74.0,0.0,0.0,NE,tier_5,30.849358974358974,35.897435897435905,3.205128205128205,22.435897435897434,56.08974358974359,0.0,0.0,0.0,NE,2
1968,CB,Deonte,Banks,Deonte Banks,NYG,True,0,18,645,0,16,30,40,1,2,34,10,0,2,0,0,7,0,15,0,0,0,0,10,10,,,,,,,,,Deonte,Banks,142.0,140.0,2.0,24.0,15.0,Signed,Normal,78.0,0.0,0.0,NYG,tier_4,0.0,0.0,3.10077519379845,10.852713178294573,86.82170542635659,10.852713178294573,5.271317829457364,2.7,NYG,-2
1970,CB,Rock,Ya-Sin,Rock Ya-Sin,MIN,True,0,14,501,0,12,13,17,1,2,11,14,0,1,0,0,4,0,30,0,0,0,0,11,1,,,,,,,,,Rock,Ya-Sin,3167.0,3165.0,6.0,29.0,30.0,Signed,Star,75.0,0.0,0.0,MIN,tier_4,0.0,0.0,1.996007984031936,7.984031936127744,57.88423153692615,7.984031936127744,2.19560878243513,0.6363636363636364,MIN,-1
1971,LE,Haason,Reddick,Haason Reddick,DEN,True,0,0,529,0,9,17,23,0,2,1,0,0,0,0,0,1,0,3,4,0,6,0,10,10,,,,,,,,,Haason,Reddick,2329.0,2327.0,8.0,30.0,3.0,Signed,Superstar,86.0,0.0,0.0,DEN,tier_2,27.41020793950851,32.514177693761816,0.0,20.793950850661627,60.49149338374291,1.890359168241966,0.1890359168241966,0.0,DEN,-5
1974,MLB,Johnny,Hodges,Johnny Hodges,CIN,True,0,13,381,0,12,13,21,0,2,16,13,0,1,0,0,1,0,1,0,0,0,0,16,16,,,,,,,,,Johnny,Hodges,3467.0,3465.0,1.0,23.0,1.0,Signed,Normal,68.0,0.0,0.0,CIN,tier_6,0.0,0.0,2.6246719160104988,2.6246719160104988,86.61417322834646,2.6246719160104988,4.199475065616798,0.9375,CIN,0
1977,DT,Gervon,Dexter,Gervon Dexter,CHI,True,15,0,684,1,11,28,46,1,2,0,0,1,0,0,0,3,0,0,16,1,6,0,16,1,,,,,,,,,Gervon,Dexter,700.0,698.0,2.0,23.0,0.0,Signed,Star,73.0,0.0,0.0,CHI,tier_5,38.74269005847953,42.69005847953217,4.385964912280701,36.54970760233918,83.33333333333333,4.385964912280701,0.0,-0.1875,CHI,6
1978,CB,Kyler,Gordon,Kyler Gordon,CHI,True,0,21,992,0,29,44,61,1,2,46,16,0,2,0,0,14,0,0,0,0,0,0,16,5,,,,,,,,,Kyler,Gordon,1039.0,1037.0,3.0,25.0,0.0,Signed,Normal,73.0,0.0,0.0,CHI,tier_5,0.0,0.0,2.0161290322580645,14.112903225806452,90.72580645161291,14.112903225806452,4.637096774193548,2.0,CHI,-1
1979,SS,Jaquan,Brisker,Jaquan Brisker,CHI,True,0,9,1091,0,25,38,55,0,2,37,8,0,2,0,0,8,0,0,0,0,1,0,15,15,,,,,,,,,Jaquan,Brisker,316.0,314.0,3.0,26.0,0.0,Signed,Star,79.0,0.0,0.0,CHI,tier_4,1.6040329972502292,2.0164986251145742,1.8331805682859763,8.249312557286892,73.32722273143905,7.332722273143905,3.3913840513290556,1.9333333333333333,CHI,-4
1980,CB,Jaylon,Johnson,Jaylon Johnson,CHI,True,0,16,865,0,14,24,33,1,2,24,16,0,1,0,0,7,0,0,0,0,0,0,14,14,,,,,,,,,Jaylon,Johnson,1481.0,1479.0,5.0,26.0,0.0,Signed,Star,86.0,0.0,0.0,CHI,tier_2,0.0,0.0,1.1560693641618498,8.092485549132947,54.335260115606935,8.092485549132947,2.7745664739884393,1.2142857142857142,CHI,-2
1981,ROLB,T.J.,Edwards,T.J. Edwards,CHI,True,23,0,891,1,19,65,84,1,2,51,0,0,0,0,0,4,0,0,1,1,2,0,13,13,,,,,,,,,T.J.,Edwards,790.0,788.0,6.0,29.0,0.0,Signed,XFactor,88.0,0.0,0.0,CHI,tier_2,5.050505050505051,6.0606060606060606,2.244668911335578,7.856341189674524,115.60044893378227,4.489337822671156,5.723905723905724,3.6153846153846154,CHI,0
1982,LOLB,Akeem,Davis-Gaither,Akeem Davis-Gaither,NE,True,23,0,533,1,9,9,15,1,2,2,0,0,0,0,0,0,0,21,1,2,0,0,16,3,,,,,,,,,Akeem,Davis-Gaither,675.0,673.0,5.0,27.0,21.0,Signed,Normal,68.0,0.0,0.0,NE,tier_6,1.876172607879925,1.876172607879925,5.628517823639775,1.876172607879925,45.0281425891182,0.0,0.37523452157598497,0.125,NE,-1
1983,ROLB,Pete,Werner,Pete Werner,NE,True,0,6,1062,0,37,66,87,1,2,50,6,0,1,0,0,4,0,21,1,0,1,0,16,16,,,,,,,,,Pete,Werner,2996.0,2994.0,4.0,27.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,2.5894538606403015,3.0131826741996233,0.9416195856873822,5.649717514124294,116.7608286252354,3.766478342749529,4.708097928436912,2.875,NE,1
1984,DT,Bear,Alexander,Bear Alexander,NE,True,0,0,729,0,21,25,34,0,2,0,0,0,0,0,0,0,0,21,12,1,12,0,16,5,,,,,,,,,Bear,Alexander,1716.0,1714.0,0.0,22.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,45.26748971193416,52.67489711934157,1.371742112482853,32.92181069958848,75.44581618655693,0.0,0.0,0.0,NE,6
1985,MLB,Jaishawn,Barham,Jaishawn Barham,NE,True,8,0,818,1,19,36,48,0,2,18,0,0,0,0,0,2,1,21,1,1,2,0,16,16,,,,,,,,,Jaishawn,Barham,1080.0,1078.0,0.0,21.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,5.501222493887531,6.601466992665038,3.667481662591687,6.112469437652813,81.90709046454768,2.444987775061125,2.2004889975550124,1.0,NE,2
1986,CB,Kenny,Moore II,Kenny Moore II,NE,True,0,50,711,0,18,20,39,1,2,19,16,0,5,0,0,11,0,21,0,0,0,0,11,11,,,,,,,,,Kenny,Moore II,1973.0,1971.0,8.0,30.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,0.0,0.0,7.032348804500703,15.471167369901547,80.16877637130803,15.471167369901547,2.6722925457102673,0.7272727272727273,NE,5
