FullName,Position,TeamName,RatingTier,StatCheck,value,StatTier,StatHigh,StatLow
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Sincere McCormick,HB,TB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_0,0,0
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_1,1,1
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_2,2,2
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_3,3,3
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_4,4,4
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Matthew Stafford,QB,TB,tier_4,RUSHFUMBLES,4.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_0,0,0
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_1,1,1
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_2,2,2
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_3,3,3
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_4,4,4
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Baker Mayfield,QB,CAR,tier_4,RUSHFUMBLES,7.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Elijhaa Penny,FB,TB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_0,0,0
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_1,1,1
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_2,2,2
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_3,3,3
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_4,4,4
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Khalil Herbert,HB,CHI,tier_4,RUSHFUMBLES,2.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_0,0,0
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_1,1,1
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_2,2,2
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_3,3,3
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_4,4,4
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Justin Fields,QB,CHI,tier_5,RUSHFUMBLES,10.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Darnell Mooney,WR,CHI,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Cole Kmet,TE,CHI,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
